10;0.625;0.405;0.49
10;0.625;0.349;0.475
9;0.625;0.315;0.5
9;0.625;0.401;0.485
8;0.63;0.31;0.485
11;0.63;0.315;0.495
8;0.63;0.3235;0.48
11;0.635;0.395;0.49
10;0.635;0.3745;0.525
10;0.64;0.335;0.505
11;0.64;0.409;0.5
10;0.64;0.4;0.5
10;0.645;0.3185;0.5
11;0.645;0.432;0.52
8;0.645;0.4;0.52
8;0.645;0.336;0.505
11;0.645;0.349;0.5
10;0.645;0.3;0.5
10;0.645;0.385;0.515
9;0.65;0.3725;0.495
11;0.65;0.46;0.52
10;0.65;0.477;0.525
9;0.655;0.1825;0.46
10;0.655;0.403;0.51
11;0.66;0.441;0.505
9;0.66;0.5175;0.535
10;0.66;0.485;0.495
6;0.66;0.335;0.475
11;0.67;0.4005;0.525
10;0.675;0.435;0.57
12;0.675;0.553;0.565
12;0.68;0.498;0.535
8;0.69;0.405;0.525
10;0.69;0.48;0.505
10;0.695;0.503;0.535
12;0.705;0.4045;0.535
11;0.71;0.5475;0.565
10;0.715;0.4135;0.565
11;0.715;0.405;0.525
11;0.735;0.6;0.6
12;0.765;0.6205;0.6
4;0.185;0.0095;0.13
3;0.195;0.011;0.15
4;0.195;0.0095;0.135
4;0.2;0.007;0.155
4;0.225;0.015;0.165
4;0.245;0.0215;0.18
5;0.25;0.0225;0.18
7;0.265;0.025;0.195
6;0.275;0.028;0.195
5;0.28;0.034;0.21
5;0.285;0.03;0.22
6;0.3;0.039;0.22
6;0.315;0.039;0.235
6;0.32;0.0405;0.225
5;0.34;0.055;0.265
6;0.37;0.0635;0.28
6;0.375;0.067;0.28
6;0.375;0.065;0.275
7;0.385;0.065;0.29
6;0.4;0.087;0.32
7;0.405;0.093;0.3
7;0.41;0.0875;0.3
6;0.41;0.106;0.325
7;0.42;0.1035;0.3
7;0.42;0.105;0.32
6;0.42;0.088;0.31
7;0.425;0.1045;0.325
7;0.43;0.1035;0.335
6;0.435;0.096;0.33
7;0.435;0.106;0.345
7;0.44;0.12;0.33
7;0.445;0.117;0.345
7;0.445;0.13;0.34
8;0.445;0.109;0.335
8;0.45;0.1315;0.365
6;0.45;0.12;0.34
7;0.45;0.0975;0.33
6;0.45;0.098;0.33
6;0.45;0.102;0.33
7;0.46;0.1175;0.35
7;0.47;0.129;0.36
6;0.47;0.142;0.38
6;0.475;0.13;0.35
7;0.475;0.115;0.35
8;0.48;0.1665;0.38
7;0.49;0.141;0.465
7;0.5;0.1585;0.375
9;0.5;0.17;0.375
8;0.5;0.134;0.38
6;0.5;0.131;0.39
7;0.505;0.1405;0.39
8;0.51;0.182;0.405
6;0.51;0.1385;0.4
9;0.51;0.1525;0.4
8;0.51;0.166;0.38
8;0.515;0.15;0.385
9;0.52;0.185;0.4
8;0.52;0.157;0.38
8;0.52;0.167;0.38
7;0.52;0.254;0.46
8;0.525;0.17;0.4
9;0.525;0.1835;0.4
9;0.525;0.201;0.405
8;0.525;0.1405;0.395
8;0.53;0.19;0.4
9;0.535;0.169;0.39
10;0.54;0.1895;0.42
7;0.545;0.156;0.39
9;0.545;0.19;0.41
9;0.545;0.218;0.415
8;0.55;0.175;0.415
8;0.55;0.223;0.43
10;0.55;0.2165;0.425
9;0.56;0.234;0.43
8;0.56;0.2215;0.445
8;0.56;0.245;0.44
8;0.56;0.205;0.415
9;0.565;0.23;0.455
8;0.565;0.206;0.435
9;0.565;0.2645;0.45
9;0.57;0.25;0.46
8;0.57;0.22;0.445
8;0.57;0.224;0.44
7;0.575;0.265;0.46
10;0.575;0.2575;0.45
9;0.575;0.222;0.435
9;0.575;0.238;0.47
9;0.575;0.26;0.455
10;0.575;0.245;0.435
9;0.575;0.228;0.445
9;0.575;0.22;0.445
8;0.58;0.265;0.455
9;0.58;0.441;0.455
9;0.58;0.22;0.445
9;0.58;0.253;0.45
8;0.58;0.2295;0.45
9;0.58;0.265;0.45
9;0.585;0.235;0.46
7;0.585;0.265;0.465
8;0.59;0.24;0.47
9;0.6;0.2565;0.475
8;0.6;0.24;0.455
8;0.6;0.25;0.465
10;0.6;0.225;0.465
9;0.605;0.292;0.47
9;0.605;0.274;0.475
10;0.605;0.317;0.48
9;0.605;0.357;0.475
8;0.61;0.2415;0.485
9;0.61;0.2865;0.485
9;0.61;0.267;0.47
10;0.615;0.27;0.46
9;0.615;0.2415;0.465
9;0.615;0.285;0.475
8;0.62;0.2475;0.47
8;0.62;0.2405;0.45
8;0.62;0.281;0.48
9;0.625;0.332;0.485
8;0.625;0.286;0.48
8;0.63;0.287;0.47
10;0.63;0.3425;0.5
9;0.635;0.2885;0.495
10;0.64;0.358;0.515
10;0.645;0.3735;0.53
10;0.645;0.305;0.48
9;0.65;0.4245;0.5
11;0.65;0.294;0.5
11;0.655;0.345;0.515
10;0.655;0.364;0.51
11;0.66;0.476;0.53
8;0.665;0.34;0.525
9;0.665;0.3595;0.5
9;0.67;0.353;0.505
14;0.685;0.4735;0.54
10;0.685;0.4;0.52
9;0.69;0.39;0.54
12;0.69;0.3865;0.53
9;0.69;0.3695;0.53
10;0.695;0.4375;0.56
9;0.7;0.446;0.565
12;0.7;0.638;0.575
9;0.7;0.3995;0.525
9;0.705;0.301;0.55
11;0.71;0.4525;0.56
12;0.715;0.5075;0.55
10;0.715;0.42;0.535
10;0.72;0.5375;0.58
10;0.72;0.5215;0.55
8;0.72;0.2685;0.565
12;0.725;0.4505;0.505
12;0.73;0.4825;0.575
11;0.735;0.5;0.585
11;0.745;0.5;0.565
11;0.75;0.545;0.57
11;0.755;0.6785;0.625
10;0.755;0.595;0.58
11;0.78;0.586;0.63
6;0.185;0.15;0.375
4;0.245;0.0215;0.205
5;0.25;0.0225;0.185
5;0.25;0.025;0.19
6;0.275;0.0355;0.195
5;0.305;0.038;0.215
5;0.31;0.04;0.225
5;0.315;0.0445;0.23
5;0.315;0.0385;0.23
6;0.325;0.09;0.225
7;0.33;0.052;0.25
5;0.33;0.0435;0.205
7;0.335;0.048;0.245
6;0.34;0.055;0.25
6;0.345;0.055;0.255
5;0.345;0.05;0.255
6;0.35;0.065;0.27
8;0.35;0.0525;0.255
4;0.36;0.064;0.27
6;0.365;0.058;0.27
7;0.365;0.06;0.27
7;0.365;0.06;0.265
7;0.37;0.075;0.29
6;0.37;0.062;0.28
5;0.375;0.061;0.29
7;0.375;0.0695;0.29
6;0.375;0.0755;0.275
6;0.375;0.0775;0.275
8;0.375;0.065;0.28
7;0.375;0.07;0.27
6;0.38;0.0755;0.275
8;0.38;0.07;0.27
9;0.385;0.0745;0.29
8;0.385;0.067;0.28
7;0.385;0.0735;0.3
5;0.385;0.0655;0.28
7;0.39;0.089;0.3
8;0.395;0.0945;0.305
8;0.395;0.085;0.295
5;0.395;0.082;0.27
5;0.4;0.0765;0.29
6;0.405;0.075;0.285
7;0.41;0.17;0.335
6;0.42;0.082;0.305
7;0.425;0.1;0.325
7;0.425;0.106;0.32
7;0.425;0.08;0.31
8;0.43;0.115;0.34
8;0.43;0.1045;0.315
7;0.435;0.12;0.315
9;0.44;0.12;0.34
9;0.45;0.12;0.33
8;0.455;0.126;0.345
8;0.455;0.1245;0.365
8;0.455;0.11;0.33
7;0.46;0.11;0.36
9;0.46;0.114;0.35
8;0.46;0.141;0.365
11;0.465;0.113;0.34
8;0.47;0.135;0.365
8;0.47;0.1505;0.355
8;0.47;0.115;0.355
8;0.475;0.14;0.355
8;0.475;0.1505;0.38
8;0.475;0.15;0.36
9;0.48;0.165;0.37
8;0.48;0.132;0.355
8;0.48;0.135;0.365
8;0.495;0.1495;0.355
7;0.495;0.16;0.38
8;0.495;0.167;0.395
9;0.5;0.1565;0.38
9;0.5;0.2065;0.42
9;0.5;0.185;0.375
9;0.5;0.196;0.41
7;0.5;0.157;0.375
9;0.5;0.195;0.395
8;0.505;0.18;0.405
7;0.505;0.18;0.38
8;0.505;0.171;0.395
7;0.515;0.16;0.38
13;0.515;0.205;0.42
9;0.515;0.175;0.4
10;0.52;0.18;0.4
9;0.52;0.1905;0.395
9;0.525;0.164;0.4
9;0.525;0.2045;0.42
9;0.53;0.167;0.415
10;0.53;0.192;0.42
9;0.53;0.189;0.415
9;0.53;0.21;0.425
9;0.535;0.154;0.4
8;0.535;0.225;0.415
9;0.535;0.2075;0.41
9;0.535;0.194;0.435
10;0.54;0.2175;0.42
9;0.54;0.229;0.42
8;0.545;0.227;0.435
9;0.545;0.207;0.445
10;0.545;0.2545;0.43
8;0.545;0.185;0.405
11;0.55;0.223;0.43
9;0.55;0.2;0.405
9;0.55;0.248;0.43
10;0.55;0.2325;0.435
9;0.55;0.215;0.425
9;0.555;0.255;0.44
10;0.555;0.28;0.43
9;0.555;0.23;0.43
9;0.555;0.225;0.425
9;0.56;0.236;0.425
9;0.56;0.2165;0.425
10;0.56;0.2695;0.445
9;0.56;0.235;0.455
11;0.565;0.21;0.44
8;0.565;0.225;0.45
8;0.565;0.219;0.445
11;0.565;0.1685;0.39
10;0.57;0.2215;0.45
8;0.57;0.245;0.45
9;0.57;0.2655;0.46
10;0.57;0.2705;0.435
10;0.57;0.202;0.44
9;0.57;0.275;0.435
10;0.575;0.2125;0.42
9;0.575;0.306;0.48
10;0.575;0.22;0.46
10;0.58;0.2955;0.46
10;0.58;0.204;0.455
8;0.58;0.253;0.445
9;0.585;0.235;0.465
10;0.585;0.335;0.49
10;0.585;0.285;0.475
10;0.585;0.274;0.46
10;0.585;0.295;0.47
10;0.585;0.2885;0.475
8;0.585;0.237;0.45
9;0.59;0.23;0.445
9;0.59;0.31;0.47
10;0.59;0.275;0.455
10;0.595;0.2255;0.465
12;0.595;0.305;0.465
10;0.6;0.309;0.475
11;0.6;0.325;0.48
10;0.6;0.27;0.475
11;0.6;0.28;0.465
10;0.6;0.269;0.455
11;0.6;0.295;0.46
11;0.605;0.33;0.485
10;0.605;0.315;0.49
11;0.605;0.26;0.435
9;0.605;0.335;0.475
12;0.605;0.275;0.47
10;0.61;0.25;0.45
12;0.61;0.305;0.48
10;0.61;0.3035;0.475
9;0.61;0.286;0.465
10;0.61;0.347;0.48
10;0.61;0.275;0.46
10;0.615;0.2895;0.475
10;0.615;0.34;0.47
10;0.615;0.295;0.5
12;0.615;0.3035;0.475
10;0.615;0.3;0.475
9;0.615;0.3;0.48
10;0.615;0.355;0.475
10;0.62;0.39;0.51
12;0.62;0.355;0.495
10;0.62;0.354;0.5
10;0.62;0.33;0.475
9;0.625;0.315;0.455
11;0.625;0.3045;0.505
9;0.625;0.321;0.515
12;0.625;0.3185;0.48
9;0.63;0.345;0.485
11;0.63;0.315;0.505
12;0.63;0.3365;0.485
10;0.63;0.28;0.475
12;0.63;0.315;0.495
10;0.635;0.3455;0.49
9;0.635;0.39;0.5
9;0.635;0.323;0.495
10;0.635;0.3665;0.475
10;0.635;0.31;0.51
15;0.64;0.406;0.565
10;0.64;0.4075;0.525
11;0.645;0.345;0.51
10;0.645;0.3725;0.5
11;0.645;0.4325;0.525
11;0.65;0.349;0.505
11;0.65;0.435;0.59
11;0.65;0.405;0.525
9;0.65;0.375;0.51
10;0.65;0.391;0.51
10;0.655;0.3985;0.525
13;0.655;0.46;0.535
10;0.655;0.383;0.52
10;0.655;0.365;0.49
10;0.66;0.3925;0.495
10;0.66;0.3575;0.515
10;0.665;0.435;0.53
11;0.67;0.3725;0.53
10;0.67;0.3745;0.505
13;0.675;0.469;0.545
9;0.685;0.461;0.545
11;0.695;0.4975;0.565
12;0.7;0.195;0.545
10;0.705;0.512;0.565
11;0.705;0.528;0.555
12;0.705;0.43;0.57
11;0.71;0.45;0.55
13;0.72;0.51;0.575
12;0.72;0.5365;0.575
11;0.725;0.595;0.6
11;0.73;0.52;0.58
12;0.735;0.565;0.565
9;0.745;0.558;0.57
14;0.75;0.612;0.61
14;0.815;0.7975;0.65
3;0.14;0.004;0.105
4;0.23;0.036;0.165
7;0.365;0.0605;0.265
5;0.365;0.053;0.255
6;0.37;0.0615;0.27
7;0.375;0.067;0.28
5;0.385;0.0675;0.3
5;0.395;0.0765;0.295
6;0.4;0.0825;0.29
7;0.4;0.08;0.3
8;0.405;0.0855;0.31
7;0.405;0.0815;0.29
6;0.405;0.0805;0.3
5;0.41;0.073;0.32
9;0.415;0.103;0.315
6;0.425;0.088;0.34
6;0.43;0.1075;0.34
5;0.44;0.1015;0.34
8;0.44;0.1025;0.32
9;0.44;0.1135;0.365
6;0.45;0.11;0.335
7;0.455;0.1065;0.335
8;0.46;0.125;0.355
9;0.47;0.116;0.345
6;0.47;0.1175;0.35
6;0.47;0.1365;0.355
8;0.475;0.142;0.37
7;0.475;0.1165;0.365
7;0.475;0.1335;0.365
7;0.48;0.147;0.36
6;0.485;0.147;0.38
8;0.485;0.198;0.39
6;0.485;0.1555;0.37
7;0.495;0.144;0.38
9;0.505;0.1555;0.385
9;0.505;0.161;0.38
8;0.515;0.17;0.395
8;0.515;0.2185;0.425
7;0.515;0.17;0.4
8;0.52;0.149;0.4
8;0.525;0.1735;0.4
9;0.53;0.189;0.43
8;0.53;0.175;0.4
9;0.545;0.203;0.41
8;0.55;0.1945;0.43
9;0.55;0.215;0.425
8;0.56;0.22;0.43
9;0.56;0.1835;0.435
8;0.57;0.249;0.445
9;0.575;0.238;0.465
8;0.575;0.2385;0.46
9;0.58;0.3055;0.46
9;0.58;0.2095;0.435
8;0.585;0.2335;0.455
8;0.59;0.245;0.44
9;0.59;0.2515;0.465
8;0.59;0.275;0.46
9;0.595;0.288;0.455
8;0.6;0.25;0.455
9;0.6;0.357;0.465
11;0.605;0.2765;0.485
9;0.605;0.38;0.485
9;0.605;0.3315;0.515
11;0.61;0.305;0.485
8;0.615;0.251;0.475
10;0.62;0.25;0.485
8;0.62;0.275;0.435
9;0.62;0.312;0.48
10;0.625;0.3465;0.52
11;0.625;0.305;0.47
9;0.63;0.276;0.47
10;0.63;0.329;0.5
9;0.63;0.305;0.455
11;0.63;0.31;0.48
10;0.63;0.3245;0.49
10;0.635;0.315;0.505
8;0.635;0.377;0.51
9;0.64;0.4025;0.515
10;0.645;0.415;0.515
11;0.645;0.43;0.51
11;0.645;0.335;0.505
10;0.65;0.495;0.545
10;0.65;0.4;0.515
9;0.65;0.3195;0.5
8;0.65;0.215;0.485
11;0.655;0.444;0.54
11;0.655;0.4195;0.51
10;0.66;0.345;0.505
10;0.665;0.395;0.515
11;0.67;0.41;0.545
10;0.67;0.345;0.51
10;0.67;0.415;0.5
12;0.68;0.4685;0.5
11;0.68;0.395;0.515
12;0.69;0.461;0.525
11;0.7;0.32;0.55
11;0.7;0.595;0.555
10;0.705;0.388;0.56
12;0.72;0.494;0.565
13;0.725;0.5015;0.575
10;0.74;0.446;0.57
11;0.75;0.445;0.55
5;0.21;0.013;0.17
5;0.285;0.0335;0.21
6;0.295;0.0405;0.215
6;0.3;0.0415;0.23
6;0.305;0.0415;0.225
5;0.335;0.05;0.255
5;0.35;0.055;0.26
6;0.355;0.054;0.27
7;0.355;0.058;0.26
8;0.36;0.061;0.27
7;0.36;0.066;0.275
7;0.36;0.055;0.265
7;0.365;0.066;0.27
6;0.37;0.065;0.27
7;0.375;0.07;0.28
7;0.38;0.075;0.285
6;0.38;0.082;0.29
8;0.385;0.076;0.29
7;0.385;0.07;0.28
8;0.385;0.0835;0.3
7;0.39;0.08;0.3
7;0.39;0.077;0.285
7;0.39;0.073;0.29
8;0.41;0.0955;0.3
8;0.41;0.075;0.3
7;0.415;0.0965;0.325
8;0.425;0.09;0.325
7;0.425;0.095;0.315
7;0.435;0.11;0.335
6;0.435;0.105;0.325
8;0.45;0.105;0.34
7;0.45;0.1345;0.335
10;0.455;0.147;0.36
7;0.46;0.1205;0.35
7;0.46;0.13;0.355
9;0.465;0.147;0.37
8;0.465;0.12;0.345
8;0.47;0.155;0.355
8;0.475;0.19;0.36
7;0.475;0.112;0.36
8;0.475;0.125;0.36
9;0.48;0.175;0.37
8;0.48;0.15;0.37
8;0.48;0.239;0.355
7;0.485;0.16;0.375
8;0.49;0.143;0.375
8;0.49;0.169;0.4
8;0.495;0.15;0.37
8;0.495;0.19;0.4
8;0.5;0.1935;0.4
8;0.5;0.173;0.39
9;0.5;0.169;0.375
7;0.51;0.162;0.395
6;0.515;0.15;0.375
9;0.515;0.138;0.36
10;0.515;0.1275;0.35
8;0.515;0.17;0.395
8;0.515;0.185;0.39
9;0.52;0.165;0.41
7;0.52;0.1895;0.39
8;0.525;0.2875;0.415
9;0.525;0.178;0.39
8;0.525;0.175;0.38
7;0.525;0.169;0.4
9;0.525;0.225;0.4
7;0.53;0.177;0.42
10;0.53;0.2135;0.43
9;0.53;0.195;0.4
11;0.53;0.249;0.42
7;0.535;0.175;0.4
9;0.54;0.24;0.43
9;0.54;0.25;0.425
9;0.54;0.2295;0.43
10;0.54;0.269;0.455
9;0.54;0.235;0.42
10;0.54;0.225;0.425
8;0.54;0.213;0.425
9;0.545;0.18;0.4
8;0.545;0.1725;0.375
8;0.545;0.22;0.42
10;0.55;0.259;0.435
9;0.55;0.217;0.425
12;0.55;0.23;0.42
8;0.55;0.2215;0.415
8;0.55;0.21;0.425
9;0.555;0.17;0.395
8;0.555;0.206;0.435
11;0.555;0.2765;0.46
10;0.56;0.236;0.445
8;0.56;0.2;0.44
10;0.56;0.2645;0.425
9;0.565;0.231;0.42
9;0.565;0.27;0.44
9;0.565;0.215;0.44
10;0.565;0.219;0.43
8;0.57;0.21;0.45
9;0.57;0.245;0.45
9;0.57;0.25;0.435
10;0.57;0.2815;0.43
9;0.57;0.28;0.445
12;0.57;0.1825;0.445
8;0.575;0.268;0.455
10;0.575;0.239;0.425
10;0.575;0.34;0.47
9;0.575;0.235;0.45
10;0.575;0.355;0.47
8;0.575;0.47;0.465
9;0.575;0.25;0.445
10;0.575;0.254;0.45
8;0.575;0.36;0.435
9;0.575;0.239;0.445
13;0.575;0.275;0.44
8;0.58;0.23;0.435
10;0.58;0.295;0.46
10;0.58;0.2285;0.43
9;0.58;0.235;0.445
10;0.585;0.253;0.445
10;0.59;0.309;0.49
10;0.59;0.265;0.45
11;0.59;0.26;0.46
8;0.595;0.265;0.435
10;0.595;0.217;0.45
10;0.595;0.2535;0.45
8;0.595;0.235;0.46
8;0.6;0.3;0.46
9;0.6;0.305;0.475
9;0.6;0.2725;0.48
8;0.6;0.29;0.48
10;0.6;0.325;0.48
9;0.6;0.275;0.47
10;0.6;0.2635;0.47
9;0.605;0.275;0.455
8;0.605;0.27;0.475
9;0.605;0.22;0.47
8;0.605;0.24;0.48
9;0.605;0.3345;0.47
11;0.605;0.431;0.505
10;0.61;0.266;0.475
10;0.61;0.28;0.465
12;0.61;0.3085;0.485
9;0.61;0.2945;0.47
10;0.61;0.379;0.475
9;0.61;0.26;0.465
9;0.61;0.31;0.47
7;0.61;0.355;0.485
10;0.615;0.28;0.47
9;0.615;0.311;0.475
12;0.62;0.315;0.485
12;0.62;0.335;0.515
13;0.62;0.395;0.515
11;0.62;0.357;0.54
11;0.62;0.305;0.49
12;0.62;0.313;0.48
9;0.62;0.295;0.47
10;0.62;0.2965;0.45
12;0.62;0.309;0.48
9;0.62;0.3;0.48
11;0.625;0.3325;0.49
10;0.625;0.3105;0.475
9;0.625;0.354;0.5
12;0.625;0.3145;0.47
10;0.625;0.3705;0.485
9;0.625;0.278;0.485
9;0.63;0.3;0.505
8;0.63;0.3995;0.5
11;0.63;0.339;0.49
10;0.63;0.3035;0.485
11;0.63;0.328;0.495
13;0.635;0.3615;0.5
12;0.635;0.418;0.5
10;0.635;0.305;0.49
9;0.635;0.38;0.49
10;0.64;0.36;0.505
10;0.64;0.3685;0.515
11;0.64;0.4435;0.525
10;0.645;0.335;0.505
12;0.645;0.386;0.5
14;0.645;0.3845;0.5
9;0.645;0.48;0.51
10;0.645;0.3745;0.51
9;0.645;0.317;0.51
9;0.645;0.315;0.51
10;0.645;0.415;0.5
10;0.645;0.36;0.51
9;0.645;0.33;0.485
12;0.645;0.35;0.48
9;0.65;0.335;0.495
11;0.65;0.391;0.505
11;0.65;0.378;0.525
9;0.65;0.3665;0.51
10;0.655;0.365;0.55
9;0.655;0.305;0.51
12;0.655;0.425;0.505
11;0.655;0.363;0.505
9;0.66;0.341;0.5
12;0.66;0.415;0.535
10;0.66;0.495;0.53
14;0.66;0.3925;0.51
11;0.665;0.353;0.525
11;0.665;0.3665;0.505
11;0.665;0.32;0.505
12;0.665;0.395;0.52
9;0.665;0.315;0.5
12;0.67;0.308;0.505
11;0.67;0.3;0.52
13;0.67;0.4275;0.52
10;0.67;0.354;0.55
11;0.67;0.465;0.54
13;0.675;0.3545;0.525
10;0.675;0.3965;0.51
10;0.68;0.4125;0.52
11;0.68;0.4705;0.51
11;0.685;0.32;0.52
11;0.685;0.438;0.565
12;0.69;0.46;0.55
10;0.7;0.54;0.565
15;0.7;0.512;0.535
11;0.705;0.265;0.545
11;0.71;0.502;0.575
12;0.71;0.48;0.57
10;0.71;0.435;0.54
11;0.71;0.566;0.56
10;0.72;0.485;0.57
13;0.72;0.511;0.55
7;0.72;0.435;0.525
14;0.725;0.503;0.565
11;0.73;0.5655;0.56
11;0.735;0.557;0.59
12;0.74;0.482;0.565
11;0.75;0.575;0.565
12;0.75;0.63;0.595
12;0.77;0.642;0.62
12;0.775;0.578;0.63
5;0.275;0.0705;0.175
6;0.375;0.1125;0.245
7;0.375;0.1675;0.27
7;0.39;0.143;0.28
8;0.435;0.1645;0.3
7;0.445;0.117;0.32
6;0.455;0.1;0.335
8;0.455;0.211;0.325
8;0.455;0.1215;0.345
10;0.465;0.209;0.325
7;0.465;0.12;0.36
8;0.485;0.182;0.365
9;0.485;0.2365;0.37
9;0.485;0.319;0.345
8;0.49;0.2825;0.355
9;0.5;0.296;0.37
9;0.515;0.273;0.35
8;0.515;0.252;0.395
10;0.525;0.276;0.365
7;0.525;0.159;0.38
8;0.53;0.2105;0.41
8;0.535;0.1795;0.425
8;0.535;0.304;0.385
8;0.545;0.228;0.42
10;0.545;0.403;0.415
9;0.545;0.2845;0.385
10;0.55;0.3345;0.38
10;0.55;0.344;0.42
9;0.57;0.29;0.455
10;0.575;0.2485;0.44
10;0.575;0.213;0.45
10;0.58;0.4155;0.43
10;0.585;0.258;0.455
8;0.585;0.253;0.45
11;0.6;0.3285;0.495
9;0.6;0.251;0.465
9;0.605;0.343;0.475
10;0.605;0.297;0.475
11;0.61;0.3005;0.475
10;0.615;0.315;0.455
10;0.62;0.2565;0.47
9;0.625;0.3185;0.495
11;0.625;0.344;0.49
11;0.635;0.3475;0.495
10;0.635;0.291;0.475
8;0.64;0.31;0.475
9;0.645;0.315;0.5
11;0.65;0.3965;0.525
10;0.65;0.3075;0.485
9;0.655;0.466;0.52
10;0.655;0.378;0.545
11;0.665;0.4375;0.515
10;0.675;0.389;0.53
9;0.685;0.4215;0.535
10;0.695;0.3965;0.55
11;0.695;0.455;0.53
13;0.705;0.4645;0.545
9;0.72;0.5015;0.55
11;0.72;0.4425;0.56
11;0.73;0.643;0.575
5;0.185;0.009;0.135
4;0.24;0.018;0.18
7;0.31;0.036;0.215
6;0.34;0.06;0.26
7;0.35;0.06;0.265
6;0.365;0.065;0.27
7;0.365;0.075;0.275
6;0.365;0.07;0.27
8;0.39;0.081;0.31
6;0.405;0.11;0.3
7;0.41;0.11;0.315
7;0.41;0.105;0.335
6;0.415;0.085;0.31
6;0.415;0.0975;0.31
8;0.415;0.115;0.31
11;0.42;0.1135;0.325
8;0.43;0.12;0.34
7;0.435;0.098;0.335
7;0.435;0.11;0.33
8;0.435;0.105;0.33
7;0.435;0.1185;0.345
8;0.445;0.1185;0.33
7;0.465;0.166;0.37
8;0.47;0.135;0.375
9;0.475;0.1465;0.34
7;0.485;0.154;0.385
8;0.485;0.147;0.36
9;0.485;0.15;0.37
8;0.495;0.165;0.38
8;0.495;0.1505;0.38
8;0.495;0.191;0.375
9;0.5;0.15;0.38
11;0.505;0.225;0.405
8;0.505;0.207;0.4
10;0.51;0.195;0.4
10;0.515;0.245;0.415
10;0.515;0.235;0.42
8;0.515;0.14;0.385
8;0.52;0.184;0.41
9;0.52;0.168;0.415
9;0.52;0.165;0.395
7;0.52;0.1425;0.38
10;0.52;0.143;0.385
9;0.525;0.1695;0.415
8;0.525;0.21;0.405
9;0.525;0.175;0.4
8;0.53;0.23;0.43
9;0.53;0.24;0.43
9;0.53;0.183;0.395
9;0.53;0.1875;0.405
9;0.535;0.244;0.455
9;0.54;0.295;0.425
9;0.54;0.192;0.395
8;0.54;0.19;0.39
10;0.545;0.244;0.425
9;0.545;0.25;0.43
10;0.55;0.238;0.435
6;0.55;0.23;0.45
8;0.555;0.214;0.435
8;0.555;0.194;0.41
7;0.555;0.18;0.4
9;0.555;0.22;0.45
9;0.555;0.235;0.455
9;0.56;0.279;0.445
11;0.565;0.23;0.445
7;0.565;0.185;0.415
11;0.565;0.26;0.455
9;0.565;0.255;0.435
9;0.565;0.246;0.45
10;0.565;0.25;0.46
11;0.57;0.265;0.46
11;0.57;0.277;0.455
9;0.57;0.283;0.44
13;0.57;0.238;0.415
9;0.57;0.234;0.44
9;0.575;0.2265;0.45
9;0.575;0.235;0.45
10;0.575;0.239;0.435
11;0.575;0.295;0.455
10;0.575;0.27;0.445
9;0.575;0.35;0.465
10;0.575;0.225;0.45
11;0.575;0.239;0.45
9;0.575;0.22;0.43
9;0.575;0.269;0.475
9;0.58;0.225;0.45
10;0.58;0.3005;0.5
10;0.58;0.2795;0.44
10;0.58;0.242;0.44
9;0.58;0.2485;0.44
10;0.595;0.223;0.455
11;0.6;0.264;0.47
11;0.6;0.329;0.46
10;0.6;0.3105;0.475
11;0.6;0.298;0.465
10;0.605;0.352;0.49
9;0.605;0.3;0.455
10;0.605;0.321;0.47
8;0.61;0.27;0.48
10;0.61;0.2985;0.46
8;0.61;0.265;0.46
11;0.61;0.294;0.47
11;0.615;0.285;0.47
9;0.615;0.2685;0.47
12;0.615;0.3225;0.495
10;0.615;0.3885;0.495
11;0.62;0.285;0.49
9;0.62;0.355;0.49
11;0.62;0.34;0.495
15;0.62;0.5195;0.495
9;0.62;0.325;0.47
12;0.62;0.335;0.485
11;0.625;0.3215;0.495
9;0.625;0.361;0.515
10;0.625;0.3535;0.505
11;0.625;0.304;0.445
11;0.625;0.375;0.52
11;0.625;0.265;0.47
9;0.63;0.289;0.49
11;0.635;0.3395;0.485
11;0.635;0.412;0.52
11;0.635;0.345;0.505
12;0.635;0.335;0.525
12;0.635;0.365;0.5
10;0.635;0.3535;0.515
11;0.64;0.35;0.53
10;0.64;0.34;0.48
10;0.64;0.41;0.515
10;0.64;0.2925;0.49
9;0.64;0.34;0.49
11;0.64;0.3255;0.485
12;0.645;0.4675;0.51
11;0.645;0.3385;0.49
16;0.645;0.474;0.52
10;0.65;0.3305;0.52
13;0.65;0.3645;0.51
10;0.65;0.3985;0.51
11;0.655;0.497;0.515
10;0.655;0.394;0.525
9;0.655;0.348;0.52
10;0.66;0.49;0.535
11;0.66;0.37;0.51
10;0.665;0.3595;0.5
12;0.665;0.436;0.515
12;0.665;0.4;0.525
12;0.67;0.416;0.53
11;0.675;0.4115;0.515
11;0.675;0.4245;0.51
12;0.68;0.4715;0.54
10;0.68;0.384;0.54
10;0.685;0.4075;0.535
11;0.69;0.5;0.55
13;0.695;0.4505;0.545
13;0.7;0.538;0.575
12;0.7;0.375;0.55
13;0.7;0.535;0.55
10;0.705;0.4395;0.535
12;0.72;0.501;0.575
11;0.72;0.503;0.565
11;0.725;0.488;0.57
11;0.75;0.44;0.55
13;0.76;0.646;0.605
4;0.135;0.008;0.13
4;0.16;0.006;0.11
5;0.21;0.015;0.15
6;0.28;0.03;0.21
7;0.28;0.03;0.2
6;0.285;0.03;0.215
